ResponseId	S.Gender	S.Ethnicity	S.Education	S.AgeGroup	P.Gender	P.Ethnicity	P.Education	P.Age	Speaker	Sentence	Loop	RC1	RC2	RC3	RC4
R_BE9h6FHVnWCUHpn	Female	Malay	University	20+	Male	Indian	Post-secondary	20	532	1	6	0.360298481	0.637659168	1.240948776	-0.01126339
R_2vj4oySYnUowZHd	Male	Indian	Polytechnic	30+	Female	Indian	University	23	936	4	1	-0.457477478	0.5807144	0.417212197	-0.100312153
R_2vj4oySYnUowZHd	Female	Chinese	Polytechnic	20+	Female	Indian	University	23	818	1	2	-0.356035357	-0.067548569	-0.369332906	-0.495018682
R_2vj4oySYnUowZHd	Female	Indian	Secondary school	20+	Female	Indian	University	23	446	5	3	-0.048529574	-1.159185066	-0.854390343	-0.218615953
R_2vj4oySYnUowZHd	Female	Malay	University	20+	Female	Indian	University	23	532	4	4	0.156550724	-0.28932069	-0.363956854	-0.602139051
R_2vj4oySYnUowZHd	Male	Chinese	University	30+	Female	Indian	University	23	832	3	5	-0.63730172	-0.484208132	-0.100815787	-1.17300303
R_2vj4oySYnUowZHd	Male	Malay	Secondary school	30+	Female	Indian	University	23	965	2	6	-0.304853372	-0.511478769	-0.408640649	-0.558669754
R_vxHFZSLZOA7i8AV	Male	Indian	Polytechnic	30+	Female	Indian	University	23	936	3	1	-2.067836243	-0.672697622	-0.838721579	-0.313953285
R_vxHFZSLZOA7i8AV	Female	Malay	University	20+	Female	Indian	University	23	532	4	2	-1.465984572	-1.722285913	-0.398426684	-1.978145286
R_vxHFZSLZOA7i8AV	Male	Malay	Secondary school	30+	Female	Indian	University	23	965	1	3	-1.34939694	-0.629865815	-1.277392696	-0.653946716
R_vxHFZSLZOA7i8AV	Male	Chinese	University	30+	Female	Indian	University	23	832	3	4	-0.649255656	-1.197813896	-1.267876567	-0.789535665
R_vxHFZSLZOA7i8AV	Female	Chinese	Polytechnic	20+	Female	Indian	University	23	818	2	5	0.01691392	1.524985068	0.253559707	1.545001049
R_vxHFZSLZOA7i8AV	Female	Indian	Secondary school	20+	Female	Indian	University	23	446	4	6	-1.750212644	-1.055697779	-0.391616071	-0.232547558
R_7USrEtknXgi91Cx	Male	Indian	University	20+	Male	Indian	University	23	1014	3	1	-0.629507856	-0.347219157	0.634558058	0.263828014
R_7USrEtknXgi91Cx	Female	Chinese	Secondary school	30+	Male	Indian	University	23	694	4	2	0.391751451	-0.601521009	0.096139507	-1.181097946
R_7USrEtknXgi91Cx	Male	Chinese	University	20+	Male	Indian	University	23	866	3	3	-0.673762264	-1.082115811	-0.404821915	-0.153835525
R_7USrEtknXgi91Cx	Female	Malay	Polytechnic	30+	Male	Indian	University	23	911	1	4	-0.534867268	-0.517194276	-0.162560261	0.5115081
R_7USrEtknXgi91Cx	Male	Malay	Polytechnic	20+	Male	Indian	University	23	990	2	5	-1.81973131	-1.225912373	-0.632388407	-1.912777371
R_7USrEtknXgi91Cx	Female	Indian	Secondary school	30+	Male	Indian	University	23	664	2	6	0.760338307	-0.023042073	0.752045741	-0.056859523
R_25vye6J7Rh7odoS	Female	Chinese	University	20+	Female	Indian	University	23	239	5	1	-0.318668415	-0.319498606	-1.407078196	-0.28837138
R_25vye6J7Rh7odoS	Male	Indian	Secondary school	30+	Female	Indian	University	23	962	1	2	-0.266534744	-0.8214163	-0.335541578	-0.1315157
R_25vye6J7Rh7odoS	Male	Malay	University	30+	Female	Indian	University	23	558	2	3	-1.427794405	-1.421762322	-1.724368585	-1.055119039
R_25vye6J7Rh7odoS	Male	Chinese	Polytechnic	20+	Female	Indian	University	23	878	4	4	2.197995645	1.133952542	1.383401494	2.141657362
R_25vye6J7Rh7odoS	Female	Malay	Secondary school	20+	Female	Indian	University	23	225	1	5	0.865184816	-0.169797586	0.785392788	0.089412388
R_25vye6J7Rh7odoS	Female	Indian	Polytechnic	20+	Female	Indian	University	23	930	2	6	0.436325555	1.630467988	1.36279182	0.232277092
R_3hmxdqrmXcPKkA6	Male	Malay	Polytechnic	20+	Female	Indian	University	22	990	4	1	-0.284364847	0.921301779	1.281521733	0.998185292
R_3hmxdqrmXcPKkA6	Female	Chinese	Secondary school	30+	Female	Indian	University	22	694	3	2	0.092333688	0.160209657	-0.156971252	0.677041084
R_3hmxdqrmXcPKkA6	Male	Chinese	University	20+	Female	Indian	University	22	866	1	3	1.591277895	1.320245027	2.35227441	0.026893471
R_3hmxdqrmXcPKkA6	Female	Malay	Polytechnic	30+	Female	Indian	University	22	911	2	4	0.700049594	0.75585684	1.254199981	-0.196884727
R_3hmxdqrmXcPKkA6	Female	Indian	Secondary school	30+	Female	Indian	University	22	664	1	5	-0.615791919	0.659286589	0.333767144	-0.497583156
R_3hmxdqrmXcPKkA6	Male	Indian	University	20+	Female	Indian	University	22	1014	2	6	0.672387675	1.229538165	1.452032944	1.026984827
R_2OOo3NqfIy0OAqD	Male	Chinese	University	20+	Female	Malay	University	22	866	1	1	0.598267886	0.22399295	0.209961652	-0.2258511
R_2OOo3NqfIy0OAqD	Female	Indian	Secondary school	30+	Female	Malay	University	22	664	2	2	1.041020834	0.25064592	0.775980916	0.726012733
R_2OOo3NqfIy0OAqD	Female	Chinese	Secondary school	30+	Female	Malay	University	22	694	3	3	0.421791735	0.326837581	-0.072100137	-0.599281956
R_2OOo3NqfIy0OAqD	Male	Malay	Polytechnic	20+	Female	Malay	University	22	990	2	4	0.344079769	1.119110248	0.630870167	1.086719438
R_2OOo3NqfIy0OAqD	Male	Indian	University	20+	Female	Malay	University	22	1014	3	5	0.194708416	0.411113823	0.025936233	0.841613871
R_2OOo3NqfIy0OAqD	Female	Malay	Polytechnic	30+	Female	Malay	University	22	911	4	6	1.661295369	0.940037321	0.231234497	0.454416557
R_22P11x6x4j9JCQy	Male	Malay	Polytechnic	20+	Male	Indian	Post-secondary	21	990	2	1	-0.452900783	-3.428727442	-2.845515328	-2.716125334
R_22P11x6x4j9JCQy	Male	Chinese	University	20+	Male	Indian	Post-secondary	21	866	4	2	-2.864341613	-2.848576612	-2.939724836	-2.75382975
R_22P11x6x4j9JCQy	Female	Malay	Polytechnic	30+	Male	Indian	Post-secondary	21	911	1	3	-3.314770887	-3.083287834	-3.306928503	-3.38336778
R_22P11x6x4j9JCQy	Male	Indian	University	20+	Male	Indian	Post-secondary	21	1014	3	4	2.433445064	1.620927921	2.024399837	1.485259717
R_22P11x6x4j9JCQy	Female	Indian	Secondary school	30+	Male	Indian	Post-secondary	21	664	1	5	2.192211713	1.949695496	1.787055969	1.45817323
R_22P11x6x4j9JCQy	Female	Chinese	Secondary school	30+	Male	Indian	Post-secondary	21	694	3	6	1.798195701	1.956722357	2.058924008	2.360739046
R_3RwT3bQELkBfX5e	Female	Indian	Secondary school	20+	Male	Indian	University	21	446	4	1	-0.810359623	0.189432716	-0.22246311	-0.745545591
R_3RwT3bQELkBfX5e	Female	Malay	University	20+	Male	Indian	University	21	532	2	2	0.711559434	-0.873292228	-0.224221749	-1.173697425
R_3RwT3bQELkBfX5e	Male	Malay	Secondary school	30+	Male	Indian	University	21	965	4	3	0.012679778	-0.975740823	-0.677204607	-0.522518354
R_3RwT3bQELkBfX5e	Male	Chinese	University	30+	Male	Indian	University	21	832	1	4	-0.475904348	-0.398863565	-0.935476095	-1.043690867
R_3RwT3bQELkBfX5e	Male	Indian	Polytechnic	30+	Male	Indian	University	21	936	1	5	0.483724883	-1.316660266	-0.65559099	-0.466671389
R_3RwT3bQELkBfX5e	Female	Chinese	Polytechnic	20+	Male	Indian	University	21	818	3	6	-0.342150628	0.484826675	-0.130572189	0.51862591
R_1r81kEk7cYKH3Jo	Female	Indian	University	30+	Female	Others	University	21	956	3	1	1.660213479	2.048432978	1.795757208	1.941142541
R_1r81kEk7cYKH3Jo	Female	Chinese	Polytechnic	30+	Female	Others	University	21	937	1	2	-1.157713729	-1.574130008	-0.688491387	-0.120230986
R_1r81kEk7cYKH3Jo	Female	Malay	University	30+	Female	Others	University	21	931	4	3	1.996514456	0.912219029	1.622124797	0.972226234
R_1r81kEk7cYKH3Jo	Male	Malay	Secondary school	20+	Female	Others	University	21	613	3	4	0.665595722	-1.722587121	-0.44207977	-0.370440681
R_1r81kEk7cYKH3Jo	Male	Chinese	Secondary school	20+	Female	Others	University	21	400	2	5	0.214203181	0.805264301	-0.417820572	1.759317147
R_1r81kEk7cYKH3Jo	Male	Indian	Polytechnic	20+	Female	Others	University	21	618	2	6	1.695960795	0.363458006	1.20619988	0.031850065
R_3qVW2zv83G7az0j	Male	Indian	Secondary school	30+	Female	Chinese	University	22	962	2	1	0.651002912	-0.048809018	0.82708715	1.563922744
R_3qVW2zv83G7az0j	Male	Chinese	Polytechnic	20+	Female	Chinese	University	22	878	4	2	-0.069698161	0.36060992	-0.063898355	0.377551581
R_3qVW2zv83G7az0j	Male	Malay	University	30+	Female	Chinese	University	22	558	2	3	-0.770447382	-0.113065058	0.734859777	-0.809899569
R_3qVW2zv83G7az0j	Female	Chinese	University	20+	Female	Chinese	University	22	239	1	4	1.676298912	0.760952371	1.035597171	1.145676983
R_3qVW2zv83G7az0j	Female	Malay	Secondary school	20+	Female	Chinese	University	22	225	3	5	0.883598433	1.075696538	1.052114831	0.222701859
R_3qVW2zv83G7az0j	Female	Indian	Polytechnic	20+	Female	Chinese	University	22	930	1	6	1.648255397	0.111119515	0.968305962	0.861664885
R_1LdnLrHrEqxwUSB	Female	Chinese	Polytechnic	30+	Female	Chinese	Post-secondary	22	937	2	1	0.379338051	1.050970629	1.59932207	1.190547214
R_1LdnLrHrEqxwUSB	Male	Malay	Secondary school	20+	Female	Chinese	Post-secondary	22	613	4	2	-0.641387388	-2.384209803	-2.939422753	-2.29025275
R_1LdnLrHrEqxwUSB	Male	Chinese	Secondary school	20+	Female	Chinese	Post-secondary	22	400	3	3	-2.541786328	2.060591902	-2.348414491	1.413538545
R_1LdnLrHrEqxwUSB	Female	Indian	University	30+	Female	Chinese	Post-secondary	22	956	4	4	1.744351106	1.644476919	1.89121846	1.255365607
R_1LdnLrHrEqxwUSB	Male	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	22	618	2	5	1.160995447	0.384178371	0.981252101	0.982947753
R_1LdnLrHrEqxwUSB	Female	Malay	University	30+	Female	Chinese	Post-secondary	22	931	1	6	-0.285734061	-0.5738458	-0.028003764	0.503228382
R_1mOTcnVxhBacrmE	Male	Chinese	Polytechnic	20+	Female	Chinese	Post-secondary	21	878	2	1	0.18087884	0.280296182	0.837217602	-0.284744126
R_1mOTcnVxhBacrmE	Male	Indian	Secondary school	30+	Female	Chinese	Post-secondary	21	962	2	2	0.969914588	-2.065867127	-2.18999381	-1.412587687
R_1mOTcnVxhBacrmE	Female	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	21	930	4	3	0.945300405	-2.073324749	-0.443212296	-2.018668879
R_1mOTcnVxhBacrmE	Male	Malay	University	30+	Female	Chinese	Post-secondary	21	558	3	5	-2.788835632	-3.048119602	-3.149258531	-2.703957274
R_1mOTcnVxhBacrmE	Female	Chinese	University	20+	Female	Chinese	Post-secondary	21	239	4	6	-0.049015001	0.205243278	0.795168696	0.739704297
R_331421a0Yn6zDBZ	Male	Indian	Polytechnic	30+	Male	Others	University	25	936	4	1	1.683701067	2.502709684	1.468184904	1.236917997
R_331421a0Yn6zDBZ	Male	Chinese	University	30+	Male	Others	University	25	832	4	2	-0.48613687	-0.59102989	-0.305283486	-0.037454965
R_331421a0Yn6zDBZ	Female	Chinese	Polytechnic	20+	Male	Others	University	25	818	2	3	0.255264746	1.840683879	-0.742038256	1.194162939
R_331421a0Yn6zDBZ	Female	Indian	Secondary school	20+	Male	Others	University	25	446	3	4	-0.76854296	-0.319736833	0.890275301	0.625500501
R_331421a0Yn6zDBZ	Male	Malay	Secondary school	30+	Male	Others	University	25	965	1	5	0.274658577	0.91357036	0.791449951	0.615026556
R_331421a0Yn6zDBZ	Female	Malay	University	20+	Male	Others	University	25	532	5	6	-0.897891408	0.034354597	-0.604472759	1.327423165
R_BKazx17QBDrGqdz	Male	Malay	Polytechnic	20+	Female	Chinese	Post-secondary	21	990	4	1	0.444007781	-0.069550754	-0.786851894	-0.751351026
R_BKazx17QBDrGqdz	Female	Malay	Polytechnic	30+	Female	Chinese	Post-secondary	21	911	3	2	0.812837134	-1.588759425	1.040366358	-0.599964986
R_BKazx17QBDrGqdz	Male	Chinese	University	20+	Female	Chinese	Post-secondary	21	866	1	3	-1.059122779	-0.282660237	-2.519723057	0.342526692
R_BKazx17QBDrGqdz	Female	Indian	Secondary school	30+	Female	Chinese	Post-secondary	21	664	4	4	0.564946259	-1.401222763	-0.502037213	-1.12222269
R_BKazx17QBDrGqdz	Male	Indian	University	20+	Female	Chinese	Post-secondary	21	1014	1	5	-1.117367	0.257074592	-0.67155804	0.802466827
R_BKazx17QBDrGqdz	Female	Chinese	Secondary school	30+	Female	Chinese	Post-secondary	21	694	2	6	0.311982211	-1.368492238	0.209606844	-0.95913986
R_2CfAD3WlscBqRwY	Male	Indian	Secondary school	30+	Male	Chinese	University	23	962	2	1	0.430151665	1.89921659	1.732295396	1.073430081
R_2CfAD3WlscBqRwY	Male	Chinese	Polytechnic	20+	Male	Chinese	University	23	878	4	2	0.465731161	0.788976701	1.659998592	1.495963726
R_2CfAD3WlscBqRwY	Female	Indian	Polytechnic	20+	Male	Chinese	University	23	930	1	3	1.552388295	0.566362437	1.697297603	0.430789403
R_2CfAD3WlscBqRwY	Female	Malay	Secondary school	20+	Male	Chinese	University	23	225	2	4	1.686922513	0.246059977	1.5992131	0.19267844
R_2CfAD3WlscBqRwY	Female	Chinese	University	20+	Male	Chinese	University	23	239	1	5	0.043386033	0.68964383	0.888717982	-0.008986491
R_2CfAD3WlscBqRwY	Male	Malay	University	30+	Male	Chinese	University	23	558	3	6	-0.613825957	-1.081723451	0.200142297	-1.057662935
R_2CCxjHuqRSJBZHZ	Male	Chinese	Secondary school	20+	Male	Malay	University	24	400	2	1	-1.055475292	1.008806481	-0.850949967	0.270770103
R_2CCxjHuqRSJBZHZ	Male	Malay	Secondary school	20+	Male	Malay	University	24	613	4	2	-0.003544625	-0.721273464	1.063812335	1.006590466
R_2CCxjHuqRSJBZHZ	Female	Chinese	Polytechnic	30+	Male	Malay	University	24	937	1	3	-0.553193831	0.355231985	-0.964811147	-0.558577911
R_2CCxjHuqRSJBZHZ	Female	Malay	University	30+	Male	Malay	University	24	931	3	4	-1.11483213	-0.125302941	-1.590896533	-0.720784087
R_2CCxjHuqRSJBZHZ	Male	Indian	Polytechnic	20+	Male	Malay	University	24	618	2	5	-0.290945616	1.425435349	1.314182655	1.589397222
R_2CCxjHuqRSJBZHZ	Female	Indian	University	30+	Male	Malay	University	24	956	1	6	0.05998236	1.552898464	0.12480712	1.351671376
R_yWUtKiwW8fUvYwp	Male	Indian	Polytechnic	30+	Male	Indian	Post-secondary	21	936	2	1	-0.094107183	-1.080776264	-0.899156893	0.548619177
R_yWUtKiwW8fUvYwp	Female	Chinese	Polytechnic	20+	Male	Indian	Post-secondary	21	818	4	2	2.263908824	-2.555291657	-2.219547444	-2.545822739
R_yWUtKiwW8fUvYwp	Male	Malay	Secondary school	30+	Male	Indian	Post-secondary	21	965	3	3	-2.601855543	0.50415338	-1.821272433	0.654908111
R_yWUtKiwW8fUvYwp	Male	Chinese	University	30+	Male	Indian	Post-secondary	21	832	2	4	-2.632331916	-2.835190627	-3.158364589	-3.182822762
R_yWUtKiwW8fUvYwp	Female	Indian	Secondary school	20+	Male	Indian	Post-secondary	21	446	4	5	0.111071787	-0.305283794	1.15156248	1.618504185
R_yWUtKiwW8fUvYwp	Female	Malay	University	20+	Male	Indian	Post-secondary	21	532	1	6	-2.81038737	2.243768872	-2.693454104	2.080048665
R_eWDtWe1z4P1Y5xf	Male	Chinese	University	20+	Female	Malay	Post-secondary	20	866	3	1	-0.167920084	-1.507123956	-0.423420362	0.091859874
R_eWDtWe1z4P1Y5xf	Female	Chinese	Secondary school	30+	Female	Malay	Post-secondary	20	694	4	2	0.717089339	-0.124555177	-0.937609406	-1.124269296
R_eWDtWe1z4P1Y5xf	Male	Malay	Polytechnic	20+	Female	Malay	Post-secondary	20	990	2	3	-0.132971211	1.000554881	-0.153818378	0.145517511
R_eWDtWe1z4P1Y5xf	Male	Indian	University	20+	Female	Malay	Post-secondary	20	1014	3	4	0.639148782	0.272605998	-0.797995567	-0.850520114
R_eWDtWe1z4P1Y5xf	Female	Malay	Polytechnic	30+	Female	Malay	Post-secondary	20	911	1	5	0.335444945	0.881777711	-0.362306794	-0.17780512
R_eWDtWe1z4P1Y5xf	Female	Indian	Secondary school	30+	Female	Malay	Post-secondary	20	664	2	6	0.256111334	0.135290894	-0.379937387	0.225048455
R_3HjAKgBhUkA25OW	Male	Indian	Polytechnic	30+	Female	Indian	Post-secondary	20	936	3	1	-0.312762537	0.298375329	0.81057604	0.171857024
R_3HjAKgBhUkA25OW	Male	Malay	Secondary school	30+	Female	Indian	Post-secondary	20	965	4	2	1.245641284	0.423501752	1.255358809	0.47283989
R_3HjAKgBhUkA25OW	Female	Malay	University	20+	Female	Indian	Post-secondary	20	532	1	3	1.240291057	0.359785942	0.455467194	0.665065944
R_3HjAKgBhUkA25OW	Male	Chinese	University	30+	Female	Indian	Post-secondary	20	832	2	4	0.854376305	0.972790085	0.392728898	-0.010713108
R_3HjAKgBhUkA25OW	Female	Indian	Secondary school	20+	Female	Indian	Post-secondary	20	446	5	5	1.070597629	0.535842274	1.292180868	0.603260267
R_3HjAKgBhUkA25OW	Female	Chinese	Polytechnic	20+	Female	Indian	Post-secondary	20	818	3	6	1.654977337	0.971058339	0.636887923	1.488078611
R_21yUOJYG9W45Sz7	Female	Chinese	University	20+	Male	Indian	University	25	239	2	1	-1.264155123	-1.811751992	-1.224305388	-0.863248892
R_21yUOJYG9W45Sz7	Male	Chinese	Polytechnic	20+	Male	Indian	University	25	878	3	2	-0.06099362	1.065954297	-0.058784773	0.995086754
R_21yUOJYG9W45Sz7	Male	Malay	University	30+	Male	Indian	University	25	558	1	4	1.316402705	0.906469461	-0.062224264	-0.268327578
R_21yUOJYG9W45Sz7	Male	Indian	Secondary school	30+	Male	Indian	University	25	962	1	5	0.08888649	0.039742552	0.536322975	0.750723634
R_21yUOJYG9W45Sz7	Female	Indian	Polytechnic	20+	Male	Indian	University	25	930	4	6	-0.415204451	2.085126832	0.307010988	2.192392402
R_1ob4jBhybop8vk5	Male	Malay	Secondary school	30+	Female	Malay	Post-secondary	21	965	4	1	0.79629821	0.180784735	0.57694544	0.216849357
R_1ob4jBhybop8vk5	Male	Indian	Polytechnic	30+	Female	Malay	Post-secondary	21	936	4	2	0.444321862	-0.262948608	0.491581572	0.440077702
R_1ob4jBhybop8vk5	Female	Indian	Secondary school	20+	Female	Malay	Post-secondary	21	446	5	3	0.084997435	0.104801944	0.478404072	-0.027395941
R_1ob4jBhybop8vk5	Male	Chinese	University	30+	Female	Malay	Post-secondary	21	832	3	4	-0.101339692	-0.153603581	0.283636246	-0.216115284
R_1ob4jBhybop8vk5	Female	Malay	University	20+	Female	Malay	Post-secondary	21	532	2	5	0.905724497	-0.245361999	-0.013990902	0.233687652
R_1ob4jBhybop8vk5	Female	Chinese	Polytechnic	20+	Female	Malay	Post-secondary	21	818	1	6	0.112989301	0.072668288	0.105140568	-0.195069913
R_2xEj1eQ9vJlCtlm	Male	Indian	University	20+	Female	Others	University	23	1014	3	1	0.912744255	1.318750327	-0.141573023	1.810682769
R_2xEj1eQ9vJlCtlm	Male	Malay	Polytechnic	20+	Female	Others	University	23	990	4	2	2.210578002	0.498856136	1.794628	0.873257974
R_2xEj1eQ9vJlCtlm	Male	Chinese	University	20+	Female	Others	University	23	866	3	3	0.205066816	0.484147681	1.493356785	0.132048453
R_2xEj1eQ9vJlCtlm	Female	Malay	Polytechnic	30+	Female	Others	University	23	911	2	4	1.730229996	1.389559468	1.655376272	1.193582005
R_2xEj1eQ9vJlCtlm	Female	Chinese	Secondary school	30+	Female	Others	University	23	694	1	5	2.413686492	0.76486321	1.684580315	1.318069114
R_2xEj1eQ9vJlCtlm	Female	Indian	Secondary school	30+	Female	Others	University	23	664	4	6	1.422170021	0.581451004	1.380866287	0.462440557
R_270Spxm6KUIzy4j	Male	Malay	Secondary school	20+	Female	Indian	University	23	613	3	1	0.597773531	-0.436343016	-0.370684135	-0.4362455
R_270Spxm6KUIzy4j	Male	Indian	Polytechnic	20+	Female	Indian	University	23	618	2	2	0.394364561	-0.370305286	-0.885318189	-0.020297469
R_270Spxm6KUIzy4j	Female	Indian	University	30+	Female	Indian	University	23	956	4	3	1.1656572	0.09731888	0.49652154	-0.780985212
R_270Spxm6KUIzy4j	Female	Malay	University	30+	Female	Indian	University	23	931	4	4	0.755747047	-0.290256523	0.510350774	0.233296308
R_270Spxm6KUIzy4j	Female	Chinese	Polytechnic	30+	Female	Indian	University	23	937	1	5	-0.96393114	-0.915034646	0.758056303	-0.578341155
R_270Spxm6KUIzy4j	Male	Chinese	Secondary school	20+	Female	Indian	University	23	400	2	6	0.619294118	-0.413796311	-0.161105946	-0.824994166
R_2X02RIFuVMt5acC	Male	Chinese	University	20+	Female	Indian	University	23	866	3	1	0.981397204	0.634166884	0.625904254	1.053059233
R_2X02RIFuVMt5acC	Female	Chinese	Secondary school	30+	Female	Indian	University	23	694	1	2	1.977158774	0.472082276	1.481459691	0.543260424
R_2X02RIFuVMt5acC	Male	Indian	University	20+	Female	Indian	University	23	1014	4	3	1.074155226	1.610758389	0.786397243	1.273007942
R_2X02RIFuVMt5acC	Female	Indian	Secondary school	30+	Female	Indian	University	23	664	5	4	0.79946796	1.588071726	1.185769753	1.336972603
R_2X02RIFuVMt5acC	Female	Malay	Polytechnic	30+	Female	Indian	University	23	911	2	5	1.596544026	1.446111055	1.627584553	0.663773388
R_2X02RIFuVMt5acC	Male	Malay	Polytechnic	20+	Female	Indian	University	23	990	4	6	2.294179001	1.040420892	0.860602099	0.510414969
R_2EuufnJkYxpVRRD	Female	Malay	University	20+	Male	Indian	University	24	532	4	1	-0.607241828	-0.160536777	-0.351473298	0.816409042
R_2EuufnJkYxpVRRD	Male	Indian	Polytechnic	30+	Male	Indian	University	24	936	4	2	-0.877469842	-1.104322803	-0.923528284	0.127284183
R_2EuufnJkYxpVRRD	Female	Indian	Secondary school	20+	Male	Indian	University	24	446	1	3	-1.403963264	-0.332068975	-1.788650747	-1.057509042
R_2EuufnJkYxpVRRD	Male	Malay	Secondary school	30+	Male	Indian	University	24	965	3	4	0.101532486	-0.084541796	-0.058367324	-0.927058366
R_2EuufnJkYxpVRRD	Female	Chinese	Polytechnic	20+	Male	Indian	University	24	818	1	5	-0.853403324	-0.284299333	-0.762004666	-0.826813693
R_2EuufnJkYxpVRRD	Male	Chinese	University	30+	Male	Indian	University	24	832	2	6	-0.353002629	-0.721192189	-0.344606227	-0.761290886
R_2uq8ubqi58E9ggH	Male	Malay	University	30+	Female	Chinese	Post-secondary	23	558	3	1	-1.921373675	-1.797231392	-0.847674505	-1.216095178
R_2uq8ubqi58E9ggH	Female	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	23	930	4	2	-0.765652236	-0.855902913	0.159543619	-1.653398266
R_2uq8ubqi58E9ggH	Male	Indian	Secondary school	30+	Female	Chinese	Post-secondary	23	962	3	3	-0.032558676	0.437348125	-0.013978435	-1.408544512
R_2uq8ubqi58E9ggH	Male	Chinese	Polytechnic	20+	Female	Chinese	Post-secondary	23	878	4	4	0.034376379	1.507805792	0.681378543	-0.128903458
